PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
910GIVER-Plat01-WB-elizabeth|national-rail,910GIVER,national-rail,,,,,,,,False,,True,,
910GIVER-Plat02-EB-elizabeth|national-rail,910GIVER,elizabeth,Paddington Station,,,,,,,False,,True,,
910GIVER-Plat02-EB-elizabeth|national-rail,910GIVER,national-rail,,,,,,,,False,,True,,
910GIVER-Plat03-WB-elizabeth|national-rail,910GIVER,elizabeth,Reading,,,,,,,False,,True,,
910GIVER-Plat03-WB-elizabeth|national-rail,910GIVER,national-rail,,,,,,,,False,,True,,
910GIVER-Plat04-EB-elizabeth|national-rail,910GIVER,elizabeth,Paddington Station,,,,,,,False,,True,,
910GIVER-Plat04-EB-elizabeth|national-rail,910GIVER,national-rail,,,,,,,,False,,True,,
910GKENR-Plat01-WB-london-overground,910GKENR,mildmay,Richmond and Clapham Junction,,,,,,,False,,True,Use the Chamberlayne Road entrance for eastbound platform. Step-free platform interchange requires a 200m journey via street,
910GKENR-Plat02-EB-london-overground,910GKENR,mildmay,Stratford,,,,,,,False,,True,Use the Station Terrace entrance for westbound platform. Step-free platform interchange requires a 200m journey via street,
910GKLBRNHR-Plat01-SB-london-overground,910GKLBRNHR,lioness,,,,,,,,False,,False,,
910GKLBRNHR-Plat02-NB-london-overground,910GKLBRNHR,lioness,,,,,,,,False,,False,,
910GKNTSHTW-Plat01-WB-london-overground,910GKNTSHTW,mildmay,,,,,,,,False,,False,,
910GKNTSHTW-Plat02-EB-london-overground,910GKNTSHTW,mildmay,,,,,,,,False,,False,,
910GLANGLEY-Plat01-WB-elizabeth|national-rail,910GLANGLEY,elizabeth,Reading,,,,,,,False,,True,,
910GLANGLEY-Plat01-WB-elizabeth|national-rail,910GLANGLEY,national-rail,,,,,,,,False,,True,,
910GLANGLEY-Plat02-EB-elizabeth|national-rail,910GLANGLEY,elizabeth,Paddington Station,,,,,,,False,,True,,
910GLANGLEY-Plat02-EB-elizabeth|national-rail,910GLANGLEY,national-rail,,,,,,,,False,,True,,
910GLANGLEY-Plat03-WB-elizabeth|national-rail,910GLANGLEY,elizabeth,Reading,,,,,,,False,,True,,
910GLANGLEY-Plat03-WB-elizabeth|national-rail,910GLANGLEY,national-rail,,,,,,,,False,,True,,
910GLANGLEY-Plat04-EB-elizabeth|national-rail,910GLANGLEY,elizabeth,Paddington Station,,,,,,,False,,True,,
910GLANGLEY-Plat04-EB-elizabeth|national-rail,910GLANGLEY,national-rail,,,,,,,,False,,True,,
910GLBGHJN-Plat01-NB-national-rail,910GLBGHJN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GLBGHJN-Plat02-SB-national-rail,910GLBGHJN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GLEYTNMR-Plat01-WB-london-overground,910GLEYTNMR,suffragette,,,,,,,,False,,False,,
910GLEYTNMR-Plat02-EB-london-overground,910GLEYTNMR,suffragette,,,,,,,,False,,False,,
910GLONFLDS-Plat01-SB-london-overground,910GLONFLDS,weaver,,,,,,,,False,,False,,
910GLONFLDS-Plat02-NB-london-overground,910GLONFLDS,weaver,,,,,,,,False,,False,,
910GLYTNSHR-Plat01-WB-london-overground,910GLYTNSHR,suffragette,,,,,,,,False,,False,,
910GLYTNSHR-Plat02-EB-london-overground,910GLYTNSHR,suffragette,,,,,,,,False,,False,,
910GMANRPK-Plat01-WB-elizabeth,910GMANRPK,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GMANRPK-Plat02-EB-elizabeth,910GMANRPK,elizabeth,Shenfield,,,,,,,False,,True,,
910GMANRPK-Plat03-WB-elizabeth,910GMANRPK,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GMANRPK-Plat04-EB-elizabeth,910GMANRPK,elizabeth,Shenfield,,,,,,,False,,True,,
910GMAZEH-Plat01-WB-national-rail,910GMAZEH,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMAZEH-Plat02-EB-national-rail,910GMAZEH,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMDNHEAD-Plat01-WB-elizabeth|national-rail,910GMDNHEAD,elizabeth,Reading,,,,,,,False,,True,,
910GMDNHEAD-Plat01-WB-elizabeth|national-rail,910GMDNHEAD,national-rail,,,,,,,,False,,True,,
910GMDNHEAD-Plat02-EB-elizabeth|national-rail,910GMDNHEAD,elizabeth,Paddington Station,,,,,,,False,,True,,
910GMDNHEAD-Plat02-EB-elizabeth|national-rail,910GMDNHEAD,national-rail,,,,,,,,False,,True,,
910GMDNHEAD-Plat03-WB-elizabeth|national-rail,910GMDNHEAD,elizabeth,Reading,,,,,,,False,,True,,
910GMDNHEAD-Plat03-WB-elizabeth|national-rail,910GMDNHEAD,national-rail,,,,,,,,False,,True,,
910GMDNHEAD-Plat04-EB-elizabeth|national-rail,910GMDNHEAD,elizabeth,Paddington Station,,,,,,,False,,True,,
910GMDNHEAD-Plat04-EB-elizabeth|national-rail,910GMDNHEAD,national-rail,,,,,,,,False,,True,,
910GMDNHEAD-Plat05-EB-elizabeth|national-rail,910GMDNHEAD,elizabeth,Paddington Station,,,,,,,False,,True,,
910GMDNHEAD-Plat05-EB-elizabeth|national-rail,910GMDNHEAD,national-rail,,,,,,,,False,,True,,
910GMLHB-Plat01-SB-national-rail,910GMLHB,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMLHB-Plat02-NB-national-rail,910GMLHB,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMORDENS-Plat01-NB-national-rail,910GMORDENS,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMORDENS-Plat02-SB-national-rail,910GMORDENS,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GMRYLAND-Plat01-WB-elizabeth,910GMRYLAND,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GMRYLAND-Plat02-EB-elizabeth,910GMRYLAND,elizabeth,Shenfield,,,,,,,False,,True,,
910GMRYLAND-Plat03-WB-elizabeth,910GMRYLAND,elizabeth,,,,,,,,False,,True,,
910GMRYLAND-Plat04-EB-elizabeth,910GMRYLAND,elizabeth,,,,,,,,False,,True,,
910GNBARNET-Plat01-SB-national-rail,910GNBARNET,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GNBARNET-Plat04-NB-national-rail,910GNBARNET,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GNEWSGAT-Plat01-SB-national-rail,910GNEWSGAT,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GNEWSGAT-Plat04-NB-national-rail,910GNEWSGAT,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GNUNHEAD-Plat01-WB-national-rail,910GNUNHEAD,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GNUNHEAD-Plat02-EB-national-rail,910GNUNHEAD,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GOKLGHPK-Plat01-SB-national-rail,910GOKLGHPK,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GOKLGHPK-Plat04-NB-national-rail,910GOKLGHPK,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GORPNGTN-Plat01-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat02-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat03-SB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat04-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat05-SB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat06-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,True,,
910GORPNGTN-Plat07-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GORPNGTN-Plat08-NB-national-rail,910GORPNGTN,national-rail,,,,,,,,False,,False,,
910GPCKHMQD-Plat01-NB-london-overground|national-rail,910GPCKHMQD,windrush,Dalston Junction,,,,,,,False,,True,,
910GPCKHMQD-Plat01-NB-london-overground|national-rail,910GPCKHMQD,national-rail,,,,,,,,False,,True,,
910GPCKHMQD-Plat02-SB-london-overground|national-rail,910GPCKHMQD,windrush,Clapham Junction,,,,,,,False,,True,,
910GPCKHMQD-Plat02-SB-london-overground|national-rail,910GPCKHMQD,national-rail,,,,,,,,False,,True,,
910GPCKHMRY-Plat01-WB-london-overground|national-rail,910GPCKHMRY,windrush,,,,,,,,False,,False,,
910GPCKHMRY-Plat01-WB-london-overground|national-rail,910GPCKHMRY,national-rail,,,,,,,,False,,False,,
910GPCKHMRY-Plat02-EB-london-overground|national-rail,910GPCKHMRY,windrush,,,,,,,,False,,False,,
910GPCKHMRY-Plat02-EB-london-overground|national-rail,910GPCKHMRY,national-rail,,,,,,,,False,,False,,
910GPCKHMRY-Plat03-NB-national-rail,910GPCKHMRY,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPCKHMRY-Plat04-SB-national-rail,910GPCKHMRY,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPENEW-Plat01-NB-london-overground|national-rail,910GPENEW,windrush,Highbury & Islington,,,,,,,False,,True,,
910GPENEW-Plat01-NB-london-overground|national-rail,910GPENEW,national-rail,,,,,,,,False,,True,,
910GPENEW-Plat02-SB-london-overground|national-rail,910GPENEW,windrush,,,,,,,,False,,False,,
910GPENEW-Plat02-SB-london-overground|national-rail,910GPENEW,national-rail,,,,,,,,False,,False,,
910GPETSWD-Plat01-NB-national-rail,910GPETSWD,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPETSWD-Plat02-SB-national-rail,910GPETSWD,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPETSWD-Plat03-NB-national-rail,910GPETSWD,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPETSWD-Plat04-SB-national-rail,910GPETSWD,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPLMS-Plat01-WB-national-rail,910GPLMS,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPLMS-Plat02-EB-national-rail,910GPLMS,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPURLEY-Plat03-NB-national-rail,910GPURLEY,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GPURLEY-Plat04-SB-national-rail,910GPURLEY,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GRBRN-Plat01-NB-national-rail,910GRBRN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GRBRN-Plat02-SB-national-rail,910GRBRN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GRCTRYRD-Plat01-SB-london-overground,910GRCTRYRD,weaver,,,,,,,,False,,False,,
910GRCTRYRD-Plat02-NB-london-overground,910GRCTRYRD,weaver,,,,,,,,False,,False,,
910GRDNGSTN-Plat14-EB-elizabeth|national-rail,910GRDNGSTN,elizabeth,Ealing Broadway,,,,,,,False,,True,,
910GRDNGSTN-Plat14-EB-elizabeth|national-rail,910GRDNGSTN,national-rail,,,,,,,,False,,True,,
910GROMFORD-Plat01-EB-london-overground,910GROMFORD,liberty,Upminster,,,,,,,False,,True,,
910GROMFORD-Plat02-WB-elizabeth|national-rail,910GROMFORD,elizabeth,,,,,,,,False,,True,,
910GROMFORD-Plat02-WB-elizabeth|national-rail,910GROMFORD,national-rail,,,,,,,,False,,True,,
910GROMFORD-Plat03-EB-elizabeth|national-rail,910GROMFORD,elizabeth,,,,,,,,False,,True,,
910GROMFORD-Plat03-EB-elizabeth|national-rail,910GROMFORD,national-rail,,,,,,,,False,,True,,
910GROMFORD-Plat04-WB-elizabeth|national-rail,910GROMFORD,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GROMFORD-Plat04-WB-elizabeth|national-rail,910GROMFORD,national-rail,,,,,,,,False,,True,,
910GROMFORD-Plat05-EB-elizabeth|national-rail,910GROMFORD,elizabeth,Shenfield,,,,,,,False,,True,,
910GROMFORD-Plat05-EB-elizabeth|national-rail,910GROMFORD,national-rail,,,,,,,,False,,True,,
910GRTHERHI-Plat01-NB-london-overground,910GRTHERHI,windrush,,,,,,,,False,,False,,
910GRTHERHI-Plat02-SB-london-overground,910GRTHERHI,windrush,,,,,,,,False,,False,,
910GSACTON-Plat01-WB-london-overground,910GSACTON,mildmay,Richmond,,,,,,,False,,True,Use the Kingswood Terrace entrance for westbound platform,
910GSACTON-Plat02-EB-london-overground,910GSACTON,mildmay,Stratford,,,,,,,False,,True,Use the Palmerston Road entrance for eastbound platform,
910GSBURY-Plat01-SB-london-overground,910GSBURY,weaver,,,,,,,,False,,False,,
910GSBURY-Plat02-NB-london-overground,910GSBURY,weaver,,,,,,,,False,,False,,
910GSCROYDN-Plat03-NB-national-rail,910GSCROYDN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSCROYDN-Plat05-SB-national-rail,910GSCROYDN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHENFLD-Plat01-WB-national-rail,910GSHENFLD,national-rail,,,,,,,,False,,True,,
910GSHENFLD-Plat02-WB-national-rail,910GSHENFLD,national-rail,,,,,,,,False,,True,,
910GSHENFLD-Plat03-EB-national-rail,910GSHENFLD,national-rail,,,,,,,,False,,True,,
910GSHENFLD-Plat04-EB-national-rail,910GSHENFLD,national-rail,,,,,,,,False,,True,,
910GSHENFLD-Plat05-WB-elizabeth,910GSHENFLD,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GSHENFLD-Plat06-WB-elizabeth,910GSHENFLD,elizabeth,Liverpool Street,,,,,,,False,,True,,
910GSHLIER-Plat01-NB-national-rail,910GSHLIER,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHLIER-Plat02-SB-national-rail,910GSHLIER,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHMPSTD-Plat01-SB-london-overground,910GSHMPSTD,lioness,,,,,,,,False,,False,,
910GSHMPSTD-Plat02-NB-london-overground,910GSHMPSTD,lioness,,,,,,,,False,,False,,
910GSHRDHST-Plat01-NB-london-overground,910GSHRDHST,windrush,Highbury & Islington,0.0,85.0,,0.0,50.0,,True,,False,,
910GSHRDHST-Plat02-SB-london-overground,910GSHRDHST,windrush,"New Cross, Clapham Junction, Crystal Palace and West Croydon",0.0,85.0,,0.0,50.0,,True,,False,,
910GSHRTLND-Plat01-NB-national-rail,910GSHRTLND,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHRTLND-Plat02-SB-national-rail,910GSHRTLND,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHRTLND-Plat03-NB-national-rail,910GSHRTLND,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSHRTLND-Plat04-SB-national-rail,910GSHRTLND,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSIVRST-Plat01-SB-london-overground,910GSIVRST,weaver,,,,,,,,False,,False,,
910GSIVRST-Plat02-NB-london-overground,910GSIVRST,weaver,,,,,,,,False,,False,,
910GSLADEGN-Plat01-WB-national-rail,910GSLADEGN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSLADEGN-Plat02-EB-national-rail,910GSLADEGN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSLOUGH-Plat01-WB-national-rail,910GSLOUGH,national-rail,Windsor,,,,,,,False,,True,,
910GSLOUGH-Plat02-WB-elizabeth|national-rail,910GSLOUGH,elizabeth,Reading,,,,,,,False,,True,,
910GSLOUGH-Plat02-WB-elizabeth|national-rail,910GSLOUGH,national-rail,,,,,,,,False,,True,,
910GSLOUGH-Plat03-EB-elizabeth|national-rail,910GSLOUGH,elizabeth,Paddington Station,,,,,,,False,,True,,
910GSLOUGH-Plat03-EB-elizabeth|national-rail,910GSLOUGH,national-rail,,,,,,,,False,,True,,
910GSLOUGH-Plat04-WB-elizabeth|national-rail,910GSLOUGH,elizabeth,Reading,,,,,,,False,,True,,
910GSLOUGH-Plat04-WB-elizabeth|national-rail,910GSLOUGH,national-rail,,,,,,,,False,,True,,
910GSLOUGH-Plat05-EB-elizabeth|national-rail,910GSLOUGH,elizabeth,Paddington Station,,,,,,,False,,True,,
910GSLOUGH-Plat05-EB-elizabeth|national-rail,910GSLOUGH,national-rail,,,,,,,,False,,True,,
910GSMERTON-Plat01-NB-national-rail,910GSMERTON,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSMERTON-Plat02-SB-national-rail,910GSMERTON,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSTHALL-Plat01-WB-elizabeth|national-rail,910GSTHALL,elizabeth,,,,,,,,False,,True,,
910GSTHALL-Plat01-WB-elizabeth|national-rail,910GSTHALL,national-rail,,,,,,,,False,,True,,
910GSTHALL-Plat02-EB-elizabeth|national-rail,910GSTHALL,elizabeth,,,,,,,,False,,True,,
910GSTHALL-Plat02-EB-elizabeth|national-rail,910GSTHALL,national-rail,,,,,,,,False,,True,,
910GSTHALL-Plat03-WB-elizabeth|national-rail,910GSTHALL,elizabeth,,,,,,,,False,,True,,
910GSTHALL-Plat03-WB-elizabeth|national-rail,910GSTHALL,national-rail,,,,,,,,False,,True,,
910GSTHALL-Plat04-EB-elizabeth|national-rail,910GSTHALL,elizabeth,,,,,,,,False,,True,,
910GSTHALL-Plat04-EB-elizabeth|national-rail,910GSTHALL,national-rail,,,,,,,,False,,True,,
910GSTJMSST-Plat01-SB-london-overground,910GSTJMSST,weaver,,,,,,,,False,,False,,
910GSTJMSST-Plat02-NB-london-overground,910GSTJMSST,weaver,,,,,,,,False,,False,,
910GSTKNWNG-Plat01-SB-london-overground,910GSTKNWNG,weaver,,,,,,,,False,,False,,
910GSTKNWNG-Plat02-NB-london-overground,910GSTKNWNG,weaver,,,,,,,,False,,False,,
910GSTMFDHL-Plat01-SB-london-overground,910GSTMFDHL,weaver,,,,,,,,False,,False,,
910GSTMFDHL-Plat02-NB-london-overground,910GSTMFDHL,weaver,,,,,,,,False,,False,,
910GSTMRYC-Plat01-WB-national-rail,910GSTMRYC,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSTMRYC-Plat02-EB-national-rail,910GSTMRYC,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSTOTNHM-Plat01-WB-london-overground,910GSTOTNHM,suffragette,Gospel Oak,,,,,,,False,,True,,
910GSTOTNHM-Plat02-EB-london-overground,910GSTOTNHM,suffragette,Barking,,,,,,,False,,True,,
910GSTPXBOX-PlatA-SB-national-rail,910GSTPXBOX,national-rail,,,,,,,,True,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",St Pancras
910GSTPXBOX-PlatB-NB-national-rail,910GSTPXBOX,national-rail,,,,,,,,True,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",St Pancras
910GSTPADOM-Plat01-NB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat02-NB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat03-NB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat04-NB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat11-EB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat12-EB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTPADOM-Plat13-EB-national-rail,910GSTPADOM,national-rail,,,,,,,,False,,True,,St Pancras
910GSTRETHM-Plat01-SB-national-rail,910GSTRETHM,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSTRETHM-Plat02-NB-national-rail,910GSTRETHM,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
910GSURREYQ-Plat01-NB-london-overground,910GSURREYQ,windrush,,,,,,,,False,,False,,
